Destination,Flight Price,Departure,Return Trip,Route from Origin,Route from Destination,airline
Paris,259.0,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (HHN),Air France
Paris,315.14,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Paris (ORY),Paris (BVA) → Frankfurt (FRA),EasyJet
Paris,315.16,Wed Feb 19th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (FRA),EasyJet
Paris,316.4,Wed Feb 19th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Paris (BVA),Paris (BVA) → Frankfurt (FRA),Air France
Paris,319.58,Wed Feb 19th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Paris (ORY),Paris (BVA) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,329.0,Mon Mar 3rd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,351.12,Wed Feb 19th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,351.12,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Air France
Paris,351.12,Wed Feb 19th 2025,Wed Mar 26th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,351.12,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Tue Mar 18th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Tue Mar 11th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Wed Mar 5th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,351.12,Wed Feb 19th 2025,Wed Mar 26th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,351.12,Wed Feb 19th 2025,Wed Mar 12th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Wed Mar 12th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,351.12,Wed Feb 19th 2025,Wed Mar 19th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Air France
Paris,351.12,Wed Feb 19th 2025,Wed Mar 5th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Air France
Paris,351.12,Wed Feb 19th 2025,Thu Mar 27th 2025,Frankfurt (HHN) → Paris (ORY),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,495.0,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 5th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,495.0,Sun Feb 23rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,495.0,Sun Feb 23rd 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,495.0,Sun Feb 23rd 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,495.0,Sun Feb 23rd 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,497.0,Sun Feb 23rd 2025,Thu Apr 3rd 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,497.0,Sun Feb 23rd 2025,Wed Apr 2nd 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,497.0,Sun Feb 23rd 2025,Tue Apr 1st 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,503.0,Tue Mar 4th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,503.0,Tue Mar 4th 2025,Fri Mar 7th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,503.0,Tue Mar 4th 2025,Sat Mar 8th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,503.0,Tue Mar 4th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Thu Feb 27th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Feb 25th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Mon Feb 24th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Mon Feb 24th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Thu Feb 27th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Wed Feb 26th 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Ryanair
Paris,518.0,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Lufthansa
Paris,518.0,Tue Feb 25th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
Paris,518.0,Tue Mar 4th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),Air France
Paris,518.0,Tue Mar 4th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Paris (CDG),Paris (CDG) → Frankfurt (FRA),EasyJet
